Token,Section,Matched Token,Similarity,Object ID,Title Text,Section ID
holder,Domestic Utensils,holder,1,29624,Flatiron Holder,4
holder,Domestic Utensils,holder,1,29625,Flatiron Holder,4
holder,Domestic Utensils,holder,1,25315,Pewter Spoon Holder,4
holder,Domestic Utensils,holder,1,22872,Spoon Holder,4
holder,Domestic Utensils,holder,1,26310,Skewers and Holder,4
holder,Domestic Utensils,holder,1,15882,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,27867,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27882,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,21421,Candle Holder,4
holder,Domestic Utensils,holder,1,21284,Spiral Iron Candle Holder,4
holder,Domestic Utensils,holder,1,24690,Match Holder,4
holder,Domestic Utensils,holder,1,24745,Match Holder,4
holder,Domestic Utensils,holder,1,25552,Hummingbird Holder,4
holder,Domestic Utensils,holder,1,25996,Silver Candlestick Holder,4
holder,Domestic Utensils,holder,1,24256,Candle Holder,4
holder,Domestic Utensils,holder,1,25970,Silver Spoon Holder,4
holder,Domestic Utensils,holder,1,29851,Cut Tin Candle Holder,4
holder,Domestic Utensils,holder,1,29852,Cut Tin Candle Holder,4
holder,Domestic Utensils,holder,1,24694,Match Holder,4
holder,Domestic Utensils,holder,1,24278,Candle Holder,4
holder,Domestic Utensils,holder,1,27940,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27946,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,14497,Bouquet Holder,4
holder,Domestic Utensils,holder,1,26927,Spool Holder,4
holder,Domestic Utensils,holder,1,27207,Wooden Thread Holder,4
holder,Domestic Utensils,holder,1,29142,Match Holder,4
holder,Domestic Utensils,holder,1,23378,Spoon Holder,4
holder,Domestic Utensils,holder,1,24257,Candle Holder,4
holder,Domestic Utensils,holder,1,22344,Hose Holder,4
holder,Domestic Utensils,holder,1,22345,Hose Holder,4
holder,Domestic Utensils,holder,1,22348,Hose Holder for Hand Engine,4
holder,Domestic Utensils,holder,1,25553,Sewing Holder,4
holder,Domestic Utensils,holder,1,27575,"Doll in the ""Thimble Holder""",4
holder,Domestic Utensils,holder,1,21949,Economy Sewing Supply Holder,4
holder,Domestic Utensils,holder,1,15842,Flat-iron Holder,4
holder,Domestic Utensils,holder,1,15866,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,24245,Rush Light and Candle Holder,4
holder,Domestic Utensils,holder,1,27890,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27905,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27920,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,26563,Silver Holder,4
holder,Domestic Utensils,holder,1,15654,Pa. German Flower Holder,4
holder,Domestic Utensils,holder,1,26311,Skewers and Holder,4
holder,Domestic Utensils,holder,1,23304,Glass Celery Holder,4
holder,Domestic Utensils,holder,1,26963,Utensil Holder,4
holder,Domestic Utensils,holder,1,21273,Candlestick and Holder,4
holder,Domestic Utensils,holder,1,27900,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,15913,Conestoga Axe Holder,4
holder,Domestic Utensils,holder,1,26939,Candle Holder,4
holder,Domestic Utensils,holder,1,24247,Rush Burner Candle Holder,4
holder,Domestic Utensils,holder,1,24279,Brass Candle Holder,4
holder,Domestic Utensils,holder,1,24294,Candle Holder,4
holder,Domestic Utensils,holder,1,12268,Watch Holder,4
holder,Domestic Utensils,holder,1,18828,Missal Holder,4
holder,Domestic Utensils,holder,1,15831,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,15867,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,15879,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,27916,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27948,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,24246,Rush Holder with Candle Socket,4
holder,Domestic Utensils,holder,1,29846,Candle Holder,4
holder,Domestic Utensils,holder,1,24261,Candle Holder,4
holder,Domestic Utensils,holder,1,24699,Match Holder,4
holder,Domestic Utensils,holder,1,27868,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27930,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,15830,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,15844,German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,15877,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,21271,Candlestick Holder,4
holder,Domestic Utensils,holder,1,27906,Iron Holder,4
holder,Domestic Utensils,holder,1,27914,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,26312,Skewers and Holder,4
holder,Domestic Utensils,holder,1,27887,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27889,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27895,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,29620,Flatiron Holder,4
holder,Domestic Utensils,holder,1,24288,Adjustable Candle Holder,4
holder,Domestic Utensils,holder,1,24289,Adjustable Candle Holder,4
holder,Domestic Utensils,holder,1,29149,Candle Holder,4
holder,Domestic Utensils,holder,1,24251,Rush Holder,4
holder,Domestic Utensils,holder,1,27910,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27947,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27967,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,26899,Candle Holder,4
holder,Domestic Utensils,holder,1,29848,Cut Tin Candle Holder,4
holder,Domestic Utensils,holder,1,29849,Cut Tin Candle Holder,4
holder,Domestic Utensils,holder,1,29850,Cut Tin Candle Holder,4
holder,Domestic Utensils,holder,1,21677,Cup Holder,4
holder,Domestic Utensils,holder,1,27886,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,29621,Flatiron Holder,4
holder,Domestic Utensils,holder,1,15869,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,15870,Flat-iron Holder,4
holder,Domestic Utensils,holder,1,24238,Candle and Rush Light Holder,4
holder,Domestic Utensils,holder,1,24239,Rush and Candle Holder,4
holder,Domestic Utensils,holder,1,24249,Candle and Rush Light Holder,4
holder,Domestic Utensils,holder,1,27896,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27921,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27874,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27911,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27944,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27965,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,25610,Silver Bird Sewing Holder,4
holder,Domestic Utensils,holder,1,24119,Knitting Needle Holder,4
holder,Domestic Utensils,holder,1,27966,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,15912,Conestoga Axe Holder,4
holder,Domestic Utensils,holder,1,24250,Rush Holder,4
holder,Domestic Utensils,holder,1,24228,Horse Shoe Candle Holder,4
holder,Domestic Utensils,holder,1,27942,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,24277,Candle Holder,4
holder,Domestic Utensils,holder,1,23389,Spoon Holder,4
holder,Domestic Utensils,holder,1,27913,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,15843,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,24700,Match Holder,4
holder,Domestic Utensils,holder,1,27875,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27931,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27943,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,29626,Flatiron Holder,4
holder,Domestic Utensils,holder,1,27968,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,24248,Combination Rush/Candle Holder,4
holder,Domestic Utensils,holder,1,25327,Pillow Sham Holder,4
holder,Domestic Utensils,holder,1,26580,Silver Glass Holder,4
holder,Domestic Utensils,holder,1,23647,Glass Flower Holder,4
holder,Domestic Utensils,holder,1,14211,Bootjack & Slipper-Holder,4
holder,Domestic Utensils,holder,1,24831,Naval Primer Holder,4
holder,Domestic Utensils,holder,1,23372,Spoon Holder,4
holder,Domestic Utensils,holder,1,24295,Candle Holder,4
holder,Domestic Utensils,holder,1,27885,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27928,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27909,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,15864,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,24252,Rush Light Holder,4
holder,Domestic Utensils,holder,1,27852,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27927,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27964,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27998,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,16078,Zoar Thread Holder,4
holder,Domestic Utensils,holder,1,27904,Iron Holder,4
holder,Domestic Utensils,holder,1,15865,Pa. German Flat-iron Holder,4
holder,Domestic Utensils,holder,1,23306,Celery Holder,4
holder,Domestic Utensils,holder,1,25613,Pincushion and Thread Holder,4
holder,Domestic Utensils,holder,1,27891,Iron Holder,4
holder,Domestic Utensils,holder,1,23357,Match Holder,4
holder,Domestic Utensils,holder,1,23442,Celery Holder,4
holder,Domestic Utensils,holder,1,15878,Pa. German Flatiron Holder,4
holder,Domestic Utensils,holder,1,15880,Pa. German Flatiron Holder,4
holder,Domestic Utensils,holder,1,27888,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,27923,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,21304,Pewter Candle Holder,4
holder,Domestic Utensils,holder,1,14496,Bouquet Holder,4
holder,Domestic Utensils,holder,1,25969,Silver Spoon Holder,4
holder,Domestic Utensils,holder,1,24698,Match Holder,4
holder,Domestic Utensils,holder,1,24604,Combination Lamp/Candle Holder,4
holder,Domestic Utensils,holder,1,23899,Cast Iron Urn Holder,4
holder,Domestic Utensils,holder,1,19686,Candle Holder,4
holder,Domestic Utensils,holder,1,18825,Missal Holder,4
holder,Domestic Utensils,holder,1,27869,Flat Iron Holder,4
holder,Domestic Utensils,holder,1,24254,Candle Holder,4
holder,Domestic Utensils,holder,1,24259,Miner's Candle Holder,4
holder,Domestic Utensils,holder,1,20271,Knife and Fork Holder,4
holder,Domestic Utensils,holder,1,24244,Rush Holder with Candle Socket,4
holder,Domestic Utensils,holder,1,22343,Hose Holder,4
holder,Domestic Utensils,holder,1,14678,Watch Holder,4
holder,Domestic Utensils,holder,1,26896,Candle Holder,4
holder,Domestic Utensils,holder,1,29847,Cut Tin Candle Holder,4
holder,Domestic Utensils,holder,1,24128,Candle Holder,4
holder,Domestic Utensils,holder,1,24135,Candle Holder,4
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,29814,Doorway and Doors,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,23987,Wrought Iron Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,23993,Wrought Iron Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,24110,Three Door Latches,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,29803,Doorway and Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,29858,Doorway and Doors,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,23514,"Hasp from Door of ""Kennedy Farm""",1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,24143,Handled Door Latch,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21772,Door Stop,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,28697,Door Lock,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21747,Doors,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21739,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,25897,Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18037,Panel Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21822,Door Stop,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21777,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21908,Door Stop: Eagle,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21907,Door Stop: Eagle,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21788,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21791,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21825,Door Stop,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18753,Iron Hinges on Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18755,Cabinet Doors at Mission San Jose de Guadalupe,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,23516,Iron Door Handle,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21787,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21779,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21796,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18135,"Restoration Drawing Wall Painting and Door, Facade Mission House",1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18771,Church Doors,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18772,Church Door (Interior),1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18766,Mission Church Doors and Doorway,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21771,Frog Door Stop,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,24101,Door Catch,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,24644,Rim Lock for Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21790,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21856,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,16096,Metal Door Lock,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21795,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18163,"Doorway, Wall Painting and Doors",1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18164,Doors,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,23913,Iron Cellar Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,23916,Iron Cellar Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,25636,Shaker Door Latch,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18757,Sacristy Door at Mission San Juan Bautista,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18759,Doors to Baptistry - Mission San Juan Bautista,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18760,Doors to Confessional,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,21783,Door Knocker,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,28849,Door Latch,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,16052,Zoar Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,16053,Zoar Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,16054,Zoar Door Panels,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,24145,Door Latch,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,28689,Door Latch,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18743,Original Outside Door to Sacristy,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18744,Old Paneled Door: Outside Door to Monastery,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18744,Old Paneled Door: Outside Door to Monastery,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18745,Old Paneled Doors: Main Entrance to Monastery,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18747,One of Original Inside Doors to Sacristy,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18748,Sacristy Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18749,"Restoration Drawing of Original ""Needle's Eye""Doors, Formerly Main Entrance Doors of",1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18749,"Restoration Drawing of Original ""Needle's Eye""Doors, Formerly Main Entrance Doors of",1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18750,Original Inside Door to Sacristy,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18751,Sacristy Door,1
door,The Art and Design of Utopian and Religious Communities,religi,0.34862077236175537,18762,Doors (Inside View),1
